c1,c2,c3,live
0.44948471,0.268865742,0.273434883,1
0.038985958,0.590784698,0.357453949,1
0.686701052,0.138164916,0.143848671,1
0.614003094,0.175115953,0.187450223,1
0.337117334,0.336652558,0.325470414,1
0.308948405,0.352594352,0.339349821,1
0.129243674,0.486612212,0.384683175,0
0.117891813,0.491320627,0.39154594,1
0.333938754,0.333478836,0.33272512,1
0.314340128,0.346960942,0.339668213,1
0.104877762,0.50089251,0.394396287,0
0.021819127,0.619283559,0.337242293,1
0.339531149,0.327924448,0.332675542,1
0.300647466,0.354715008,0.346377541,1
0.020264735,0.611743148,0.345949506,1
0.609635152,0.175089446,0.192427865,1
0.406386557,0.289549108,0.299618714,1
0.400232447,0.295037302,0.300494992,1
0.128011989,0.480645221,0.393093673,1
0.070901947,0.542338588,0.381875109,1
0.03252122,0.590119996,0.364297298,0
0.621094742,0.168115133,0.186769728,1
0.131108063,0.475056032,0.396305723,0
0.686701052,0.138164916,0.143848671,0
0.65675544,0.151155584,0.164162388,0
0.556707063,0.204143687,0.221745427,1
0.500518819,0.232696082,0.254933683,1
0.406386557,0.289549108,0.299618714,1
0.287304587,0.362329291,0.352810609,0
0.469278013,0.252514579,0.268893242,1
0.390551902,0.297975333,0.308262954,1
0.375070531,0.306258846,0.316629785,1
0.311273938,0.343535048,0.347106505,1
0.15909692,0.452728719,0.391757779,0
0.042691007,0.572099335,0.375878762,0
0.030612578,0.595752404,0.359324346,0
0.525854586,0.218050774,0.241922696,1
0.214751615,0.404949241,0.385595919,0
0.157409728,0.447250096,0.400104879,0
0.134245085,0.469476073,0.399456747,1
0.055041189,0.552713518,0.386229804,1
0.030029203,0.600012314,0.354783403,0
0.63354632,0.161068695,0.180060063,1
0.544780208,0.20849177,0.230653096,1
0.371561376,0.303484812,0.323793635,0
0.365733205,0.308925884,0.324302611,1
0.21910307,0.399319454,0.38727382,0
0.214751615,0.404949241,0.385595919,0
0.10391425,0.494536006,0.402967865,0
0.101393057,0.49996002,0.399281313,1
0.033938457,0.58861814,0.364779455,0
0.39660846,0.292514776,0.307478817,0
0.13742296,0.46390596,0.402545866,0
0.112861538,0.48448771,0.405129326,0
0.053431742,0.550488616,0.390514713,0
0.034649263,0.584143445,0.369411616,0
0.52138802,0.216679691,0.248498447,1
0.514377093,0.222001948,0.250738846,1
0.316639799,0.337997251,0.347333103,1
0.045709703,0.557885996,0.389644212,1
0.033861319,0.58127231,0.37353967,1
0.660870688,0.14714644,0.163718847,1
0.356518188,0.311470953,0.331974848,1
0.336256865,0.324776495,0.340022093,1
0.3081727,0.340074358,0.354636522,1
0.258963051,0.373082337,0.372642283,0
0.038627901,0.568800277,0.383761088,1
0.037010831,0.577927412,0.374530592,0
0.036230568,0.58246306,0.36991233,0
0.02383082,0.603601834,0.355137256,0
0.646918124,0.15402357,0.172305502,0
0.059160267,0.537826792,0.399534786,0
0.040500934,0.566870898,0.384213064,0
0.3081727,0.340074358,0.354636522,1
0.114399693,0.472873507,0.417210991,1
0.091612154,0.496596052,0.413835819,0
0.0413986,0.562222604,0.388821216,0
0.313477729,0.334597219,0.354863319,1
0.111718589,0.478281701,0.413728668,1
0.031760276,0.579774914,0.37723301,1
0.031158867,0.584094142,0.37265293,0
0.026888938,0.588100779,0.371493885,0
0.021478577,0.597077893,0.363787487,1
0.021179748,0.594489259,0.366912692,0
0.332947624,0.321593538,0.347460513,1
0.105413127,0.482803969,0.415236313,0
0.032377026,0.575425388,0.381827705,1
0.647259069,0.151309153,0.174774494,0
0.583748164,0.180856679,0.21573935,1
0.398978948,0.284592866,0.313679475,0
0.389255265,0.287368133,0.321718821,1
0.128391274,0.463206156,0.413326502,1
0.118386674,0.473576295,0.412017721,0
0.069381767,0.521581289,0.408007271,0
0.03310417,0.578365316,0.377679134,1
0.636398823,0.156764676,0.181352209,0
0.575580429,0.186393877,0.219162568,1
0.29671652,0.338439536,0.369652491,0
0.039465548,0.564206662,0.388375266,0
0.509924002,0.220545277,0.257409358,0
0.411142844,0.273962573,0.311660227,1
0.040323048,0.559593132,0.392988403,0
0.583748164,0.180856679,0.21573935,1
0.395222657,0.282064346,0.320845473,1
0.028310202,0.583205222,0.376164198,0
0.021550295,0.589913011,0.372397314,0
0.021361199,0.592252373,0.36960064,1
0.241417734,0.371609513,0.394358184,1
0.05695853,0.528643777,0.412669866,0
0.046495484,0.545915277,0.402991287,1
0.270642214,0.352579751,0.383146484,1
0.210022498,0.395602895,0.401917015,0
0.047546802,0.541153956,0.407552332,0
0.19940739,0.401868306,0.406556154,1
0.055238652,0.526468812,0.417020612,0
0.040323048,0.559593132,0.392988403,0
0.038290002,0.554250043,0.401297411,1
0.51227345,0.213893831,0.261949789,1
0.385526494,0.284743869,0.328974633,1
0.157334165,0.430756016,0.419699479,0
0.098435853,0.480734818,0.425256811,0
0.096123579,0.48602066,0.421493972,1
0.060140922,0.525811146,0.412707551,1
0.048621158,0.536379509,0.412102076,0
0.033657133,0.566644379,0.391050505,0
0.349569904,0.305505234,0.346759368,1
0.245992131,0.366158965,0.395509058,1
0.164288157,0.419835358,0.42485736,0
0.036584237,0.556061472,0.400806268,1
0.557487088,0.190275102,0.235658871,1
0.340528896,0.30773648,0.354614993,0
0.04971838,0.531592537,0.416640188,0
0.616196924,0.160640785,0.200181521,1
0.519172026,0.208742614,0.259633221,1
0.21850081,0.384613336,0.405209759,1
0.186941653,0.402969532,0.419334518,1
0.160791488,0.425286294,0.42231523,0
0.037330308,0.551541619,0.40543637,0
0.351593263,0.297238298,0.353871134,1
0.243194774,0.361920996,0.403661767,1
0.128390546,0.445951872,0.433787333,1
0.076354349,0.501157079,0.424772977,1
0.048621158,0.536379509,0.412102076,0
0.023337671,0.581347048,0.382005984,0
0.564898547,0.185079069,0.232739473,0
0.243194774,0.361920996,0.403661767,1
0.227130681,0.373738377,0.4081547,1
0.155460096,0.425284647,0.428271121,1
0.097373466,0.474321654,0.434008386,0
0.06602236,0.505893531,0.430095024,1
0.042754961,0.538428636,0.415601882,1
0.442158159,0.247963733,0.305047651,1
0.068201525,0.507784713,0.425564731,0
0.06602236,0.505893531,0.430095024,0
0.028747736,0.571784428,0.389370581,0
0.147021846,0.430561839,0.431416359,1
0.037330308,0.551541619,0.40543637,0
0.036407308,0.548810174,0.409564987,0
0.03569568,0.553299433,0.404931631,0
0.034178809,0.554951098,0.404419771,0
0.028207776,0.568655772,0.393553981,1
0.514454434,0.207393986,0.266513984,1
0.454804454,0.237789155,0.301785459,1
0.33702862,0.304604941,0.362236779,1
0.240360043,0.357651515,0.411904603,1
0.222796937,0.379161172,0.406726058,0
0.220179679,0.374624809,0.415035359,0
0.180910273,0.403344173,0.425693855,1
0.14206872,0.430298482,0.43723286,0
0.059153607,0.511777116,0.430323951,0
0.045894536,0.531546825,0.42058176,1
0.044914395,0.536259433,0.415999224,0
0.022618511,0.57651416,0.388177887,0
0.300476806,0.320648246,0.385904827,1
0.277346753,0.337985163,0.3924223,1
0.231502583,0.368345489,0.409494327,1
0.128390546,0.445951872,0.433787333,1
0.057822224,0.516684,0.425907633,0
0.041599702,0.535868586,0.419783669,1
0.037135263,0.544301699,0.414199984,0
0.021670077,0.575918345,0.389257701,1
0.572311924,0.179959453,0.229723736,0
0.409353232,0.263980499,0.324942019,0
0.29038803,0.331154585,0.385355182,1
0.259937021,0.349999912,0.398417971,0
0.224449193,0.369260906,0.416470444,1
0.184671002,0.397942547,0.427836458,1
0.17501393,0.403603314,0.432030015,0
0.096275059,0.467905813,0.442803771,0
0.023088883,0.577444501,0.386823049,1
0.362795616,0.286880904,0.352760489,1
0.224449193,0.369260906,0.416470444,0
0.134258246,0.435256015,0.440004177,1
0.024540352,0.574654553,0.389266438,0
0.472024202,0.229533503,0.291077121,1
0.277346753,0.337985163,0.3924223,1
0.041599702,0.535868586,0.419783669,1
0.036407308,0.548810174,0.409564987,0
0.421469866,0.253801513,0.322389491,1
0.264659239,0.344679049,0.399204635,0
0.256952255,0.345940367,0.406581527,0
0.044606516,0.529078619,0.42480147,0
0.025592841,0.570726502,0.393200753,1
0.261612659,0.340678677,0.40737143,0
0.217524219,0.370059193,0.423432627,0
0.202643706,0.381378024,0.427037295,0
0.058619523,0.504773087,0.439161769,0
0.047917924,0.522082739,0.429718955,0
0.023913149,0.567482607,0.398282446,1
0.389563038,0.269191257,0.341920866,0
0.079202021,0.484219044,0.441793774,1
0.045562208,0.524382607,0.429390632,1
0.042473647,0.531231155,0.424398006,1
0.491661102,0.214486363,0.285005315,0
0.474026935,0.222762379,0.296242285,1
0.078333336,0.477522737,0.450650747,1
0.0386409,0.535229376,0.42347208,0
0.036214071,0.54157809,0.418321885,1
0.485081463,0.219472042,0.287114923,0
0.370269409,0.27390121,0.358902602,0
0.143348959,0.419313734,0.448851926,1
0.05994216,0.49988304,0.443568147,1
0.039418875,0.530666808,0.428107726,0
0.036923722,0.537080443,0.422962477,1
0.567980698,0.173805089,0.241213118,0
0.099533968,0.451186796,0.459118373,0
0.068430555,0.48904047,0.447500051,1
0.046538094,0.519673444,0.433971597,0
0.021892727,0.566692391,0.400338639,1
0.597531234,0.157171534,0.224931032,0
0.530029142,0.191225326,0.266134181,1
0.069989432,0.484063464,0.451747839,0
0.423374593,0.246544434,0.328328551,1
0.193678189,0.3770046,0.442390048,1
0.170546019,0.393205166,0.449384555,0
0.1141773,0.437776587,0.459108115,1
0.1800117,0.387816859,0.445084287,1
0.029427688,0.541845224,0.424411021,1
0.027056011,0.548036303,0.419126109,0
0.246371243,0.342899652,0.422294814,0
0.187382663,0.377313439,0.449174185,0
0.03427588,0.528879333,0.435262632,0
0.360806386,0.276069495,0.367396321,1
0.317501498,0.296722509,0.393881498,0
0.201421316,0.366542018,0.445946927,0
0.026666973,0.551994373,0.41472607,0
0.023362463,0.560192681,0.407399636,0
0.397215271,0.256651446,0.34724924,1
0.03175498,0.539171952,0.425438184,0
0.023353594,0.553319932,0.415681441,0
0.403067926,0.251735452,0.346016721,1
0.267839176,0.326339597,0.416937802,0
0.156011336,0.398285723,0.459694821,0
0.035780872,0.52717228,0.435826788,0
0.023114702,0.556517705,0.411982571,1
0.220288127,0.350490195,0.443321105,0
0.115140912,0.426536253,0.471417611,1
0.303754033,0.303337056,0.402159941,1
0.023353594,0.553319932,0.415681441,0
0.022884596,0.552834616,0.416569501,0
0.23592421,0.339528786,0.438265111,1
0.037842773,0.513682297,0.449798581,1
0.036453539,0.522693935,0.440481256,1
0.033463537,0.52611216,0.439333709,1
0.030899291,0.529149707,0.438167401,1
0.024156441,0.550059545,0.419039957,0
0.023353594,0.553319932,0.415681441,0
0.259982765,0.327467252,0.424685669,1
0.054502277,0.493426177,0.456853437,1
0.024776893,0.549849712,0.418822744,1
0.420818116,0.237195487,0.341791148,1
0.026149015,0.541783094,0.427378335,1
0.602493214,0.14708918,0.229614462,1
0.034667715,0.517288346,0.448646847,1
0.025729904,0.538649159,0.431487371,0
0.597406995,0.151707472,0.230695614,1
0.513300206,0.193566705,0.282897479,1
0.252248265,0.3284782,0.432426706,0
0.563678027,0.167514819,0.252833981,0
0.490405845,0.200180296,0.302170454,0
0.198738903,0.361749308,0.454674982,1
0.398893633,0.24928693,0.353629199,1
0.23287262,0.335190719,0.446880416,0
0.521421874,0.182924161,0.285078909,1
0.514859213,0.187560954,0.287637176,1
0.338425128,0.27694435,0.392378234,1
0.0427832,0.493374648,0.468910961,1
0.024390593,0.53966483,0.431362201,0
0.479178655,0.203274833,0.311791451,1
0.315297995,0.285067981,0.409904706,1
0.105644506,0.418330674,0.491546726,0
0.099761086,0.422124917,0.493413357,0
0.619771794,0.132633497,0.224584745,1
0.229781467,0.33082093,0.455588657,0
0.203657676,0.346798913,0.466747134,1
0.189559647,0.357133052,0.470618638,1
0.166859914,0.372349292,0.478323537,1
0.103419524,0.423358683,0.4879803,1
0.024670268,0.536059453,0.435474336,1
0.354475426,0.262492207,0.390279903,0
0.030068288,0.519196544,0.450811346,0
0.39614756,0.239595044,0.367792873,1
0.041575828,0.490874094,0.473095788,1
0.041575828,0.490874094,0.473095788,1
0.036573449,0.503900744,0.462663861,1
0.026305542,0.523964958,0.448592495,1
0.754875945,0.083486578,0.117717431,0
0.516276263,0.181694976,0.292384701,1
0.390449622,0.244284193,0.369118716,1
0.380575156,0.246390358,0.378236094,0
0.203657676,0.346798913,0.466747134,1
0.052757467,0.472392416,0.483550111,1
0.04317464,0.481657402,0.482396678,0
0.024020221,0.5297053,0.443652087,0
0.152448264,0.376863642,0.489193081,1
0.057907403,0.460297764,0.492538009,1
0.029440217,0.51636015,0.454789803,0
0.345120306,0.264268214,0.399145727,1
0.311554487,0.28168554,0.41817444,1
0.306553393,0.286504073,0.418413725,1
0.28822062,0.297520557,0.426931729,0
0.279901779,0.29867367,0.435252667,0
0.275199096,0.303554206,0.435018715,0
0.226650044,0.326419195,0.464391,1
0.116682085,0.404336058,0.496162403,1
0.051113802,0.470118146,0.487937183,0
0.04236762,0.486271545,0.477748447,1
0.024881803,0.525586148,0.447893577,0
0.021980411,0.534614209,0.439221386,0
0.573330989,0.152009956,0.258137177,1
0.516276263,0.181694976,0.292384701,1
0.207539394,0.341776272,0.468240777,1
0.027878757,0.514817422,0.458103462,1
0.535866146,0.16819598,0.284283633,1
0.341115397,0.261226513,0.407312141,1
0.302833728,0.283025275,0.426778383,1
0.297926841,0.287820777,0.426924182,1
0.267094661,0.304567943,0.443240897,0
0.219431336,0.326886687,0.472167688,1
0.119136419,0.399326141,0.499440827,0
0.10624919,0.407169745,0.5041814,0
0.104055439,0.412143457,0.500640282,1
0.04317464,0.481657402,0.482396678,0
0.041936995,0.479179813,0.486590233,1
0.036911338,0.492286594,0.476113599,1
0.033331747,0.500337348,0.470105556,0
0.028840687,0.513524241,0.458743221,1
0.027497706,0.518903179,0.453570205,0
0.022125954,0.532030637,0.442265012,1
0.644922378,0.119957513,0.208558148,1
0.498276102,0.189462739,0.304802691,1
0.391816915,0.237104113,0.375667247,1
0.284641537,0.293828569,0.435391439,1
0.276344902,0.294887565,0.443806504,0
0.276344902,0.294887565,0.443806504,0
0.029263736,0.509329917,0.463349057,1
0.025871398,0.520993164,0.452545272,1
0.024881803,0.525586148,0.447893577,1
0.72723272,0.09133785,0.142516563,1
0.302833728,0.283025275,0.426778383,1
0.276344902,0.294887565,0.443806504,0
0.15311981,0.366435923,0.500877016,1
0.026997338,0.516006324,0.457500248,0
0.022278156,0.529318754,0.445453934,1
0.706391741,0.098111721,0.159624446,1
0.407635644,0.230324606,0.364878119,0
0.197827801,0.337294732,0.484700093,0
0.102434954,0.405944388,0.509783005,0
0.041936995,0.479179813,0.486590233,1
0.040018731,0.4812531,0.486076406,0
0.025460345,0.518035359,0.456464733,0
0.025460345,0.518035359,0.456464733,1
0.024271671,0.526160464,0.447717941,0
0.609932089,0.132942411,0.235731808,0
0.134113187,0.380202624,0.505708178,0
0.104565462,0.401012837,0.51334948,1
0.03177989,0.494942823,0.478056468,1
0.030813066,0.503592907,0.468697099,1
0.397483844,0.232515513,0.374250717,1
0.381879954,0.239137775,0.384961867,0
0.134113187,0.380202624,0.505708178,1
0.024200634,0.519519487,0.455783365,0
0.023959188,0.523076698,0.451697026,0
0.637295362,0.121509801,0.21585193,0
0.331904762,0.262780722,0.416278403,0
0.027724403,0.507868009,0.466562686,1
0.517563261,0.175966456,0.297130019,1
0.031291281,0.499280577,0.473369285,1
0.026071013,0.510251297,0.465257181,1
0.223477898,0.321985408,0.473288118,1
0.393061541,0.23005273,0.382209093,1
0.187603062,0.342306326,0.490464627,1
0.041491768,0.472099326,0.495435967,1
0.028487053,0.499570717,0.475755797,1
0.023192172,0.520342921,0.455634716,0
0.649066463,0.116235286,0.20767423,0
0.530529713,0.167136755,0.291637842,0
0.470723514,0.193793303,0.332121563,0
0.308881373,0.270148094,0.434659363,0
0.247806348,0.302129011,0.468503255,0
0.220264258,0.317519473,0.482281073,1
0.100784561,0.399733073,0.5189731,0
0.095183145,0.4032481,0.520828238,1
0.03059184,0.496558834,0.477299329,1
0.027924708,0.496821074,0.479589797,1
0.027561219,0.500958608,0.474988637,1
0.023393111,0.517003194,0.459509201,1
0.022097435,0.520074726,0.456829646,0
0.252158535,0.297372879,0.469033964,0
0.041491768,0.472099326,0.495435967,1
0.32789199,0.259602923,0.42463307,1
0.024360651,0.509303597,0.467962454,1
0.562564199,0.15052106,0.272245931,1
0.224290103,0.312705166,0.48331498,1
0.159291033,0.356539173,0.505727964,1
0.097130329,0.398372458,0.5245412,0
0.031526419,0.487905852,0.486690484,1
0.022953224,0.517299462,0.459517319,0
0.453626699,0.200867645,0.344224605,1
0.034711657,0.479977512,0.49294098,0
0.648640536,0.113826779,0.21076714,1
0.156686021,0.351221554,0.515026787,1
0.137289292,0.364692162,0.520710765,0
0.065320794,0.431569082,0.518852613,0
0.058649056,0.436960805,0.519413335,1
0.248624336,0.293273983,0.477967023,0
0.507049028,0.173473851,0.312104397,1
0.34333338,0.246001564,0.422219761,1
0.103138585,0.383823652,0.535407056,0
0.0630979,0.429542945,0.52357613,0
0.265450524,0.283314776,0.470041497,0
0.244330801,0.29797383,0.477433067,0
0.236620247,0.298462743,0.485824695,1
0.145609417,0.350116577,0.52884069,0
0.142798183,0.354954267,0.52620379,0
0.057796696,0.430079621,0.528452582,0
0.028097619,0.485756713,0.492659211,0
0.495504729,0.176427904,0.322345653,1
0.060959897,0.427470468,0.528259896,0
0.583732344,0.137367511,0.261623829,0
0.544684966,0.153243962,0.290172561,1
0.384126916,0.225016778,0.398388294,1
0.040561474,0.457970306,0.513136852,0
0.233121266,0.294182618,0.494947816,1
0.405420088,0.214397178,0.385459469,1
0.348545758,0.241544021,0.421229889,1
0.296229751,0.267786412,0.45219605,0
0.188769441,0.32282786,0.512308898,1
0.154039315,0.345879098,0.524409645,0
0.093815624,0.385807716,0.543089967,0
0.644241186,0.112493512,0.21736868,1
0.591016329,0.133066961,0.257707119,1
0.389641203,0.220659299,0.396871139,1
0.237256735,0.289559359,0.495588968,1
0.060027917,0.420630374,0.537337849,0
0.261743463,0.279385453,0.478979287,0
0.229028381,0.298840873,0.494205192,1
0.202823876,0.313335988,0.507401228,1
0.455711184,0.188628912,0.355414177,1
0.411080177,0.210086185,0.383689748,0
0.324763867,0.248683818,0.440903889,1
0.050396003,0.432786319,0.532894197,1
0.319765573,0.253133686,0.441622985,0
0.221556279,0.299109585,0.502571328,1
0.160093591,0.33628097,0.529036597,1
0.132525517,0.353431122,0.539508484,0
0.083739915,0.39217683,0.546250166,0
0.063339984,0.417985425,0.537029708,0
0.627382038,0.116953792,0.232355649,1
0.085372023,0.387411275,0.550194093,0
0.033684063,0.458858873,0.519093871,1
0.539052503,0.152365726,0.297706938,0
0.129968911,0.358236037,0.536591286,0
0.022428279,0.49968907,0.48135628,1
0.605435155,0.124865114,0.249605458,1
0.557940588,0.144857004,0.283734806,1
0.301837962,0.255285651,0.460158857,0
0.154283891,0.33574744,0.536267493,1
0.083739915,0.39217683,0.546250166,0
0.072168428,0.396272946,0.553583392,0
0.067037675,0.403783077,0.550028098,0
0.045615066,0.437398843,0.532346449,0
0.027344973,0.476294696,0.504741243,0
0.132609406,0.343030705,0.551896566,0
0.130091321,0.34777499,0.549001954,0
0.048787168,0.430476015,0.537287853,0
0.030284945,0.471290265,0.507745609,0
0.022245063,0.497160152,0.484603322,1
0.145803387,0.339861406,0.540915648,1
0.030417918,0.459994456,0.521084014,0
0.478891938,0.17772755,0.340348474,0
0.083813924,0.380976835,0.559517133,1
0.618355318,0.117675821,0.242167104,1
0.59809319,0.125028638,0.258036413,1
0.527006772,0.155524187,0.308369985,1
0.484986979,0.17358159,0.337786441,1
0.380470148,0.215603078,0.413387155,0
0.266824401,0.266452813,0.48820082,0
0.254214668,0.271418908,0.497146222,0
0.160283396,0.326304815,0.540770381,1
0.082240331,0.38570907,0.555544263,1
0.070885104,0.389628872,0.562825364,1
0.491103408,0.169472711,0.335147867,0
0.345085186,0.231274197,0.437087249,0
0.316388578,0.242181033,0.458262925,0
0.135161261,0.338302666,0.554729861,1
0.127623514,0.342103415,0.558554426,1
0.604460562,0.121367643,0.254500594,0
0.59809319,0.125028638,0.258036413,1
0.042873798,0.432595893,0.540853024,0
0.479695863,0.172103042,0.345621827,1
0.160332652,0.316434524,0.552552942,0
0.137747593,0.333592863,0.557497668,0
0.043600323,0.427997877,0.545556456,0
0.316388578,0.242181033,0.458262925,1
0.302528983,0.247446874,0.4684558,0
0.249914592,0.275900894,0.496906229,0
0.241941594,0.276270086,0.505798405,1
0.101284472,0.355911962,0.570798598,0
0.615331432,0.114862337,0.248731752,0
0.591100066,0.124979782,0.266289565,0
0.407168966,0.201358987,0.398131227,0
0.474384272,0.170586731,0.353533072,0
0.474384272,0.170586731,0.353533072,0
0.137747593,0.333592863,0.557497668,0
0.127623514,0.342103415,0.558554426,0
0.04977432,0.414226592,0.555524773,1
0.027776818,0.461033651,0.522570449,0
0.025869142,0.468693186,0.515372928,0
0.023629365,0.481260334,0.502540066,1
0.619300053,0.112083854,0.247055614,1
0.360656113,0.218628324,0.433255294,1
0.350245024,0.22701971,0.435900959,1
0.340685988,0.228290403,0.445694155,1
0.048161376,0.41190932,0.559930513,0
0.047349758,0.416534294,0.555285506,1
0.584382481,0.124773067,0.274393674,1
0.491813648,0.164065819,0.340268003,0
0.288998406,0.252596018,0.478370495,1
0.246146741,0.271808389,0.506136938,1
0.12512398,0.336419532,0.568159206,0
0.468421569,0.174591927,0.356098758,1
0.122782962,0.341087501,0.565131975,0
0.023341601,0.478921795,0.505666785,1
0.381207165,0.208893718,0.42015014,1
0.226324268,0.276672497,0.523587135,1
0.107304178,0.352646839,0.568197526,0
0.619300053,0.112083854,0.247055614,1
0.474384272,0.170586731,0.353533072,1
0.070848684,0.378297803,0.576339412,1
0.069585434,0.382976917,0.572091499,0
0.02420667,0.469641064,0.515978634,0
0.578109999,0.12846878,0.277771875,1
0.621712249,0.109551382,0.246938766,1
0.546635319,0.138794021,0.303542151,1
0.163381444,0.311840526,0.554581374,0
0.044401344,0.411801324,0.563926426,0
0.02784946,0.449948856,0.535755973,1
0.027223536,0.458544525,0.526128663,0
0.022239769,0.482980229,0.501876178,1
0.376492399,0.206335029,0.428616925,0
0.280799182,0.245301125,0.496534895,1
0.407861728,0.195039392,0.404447307,1
0.263357565,0.25431705,0.506508939,1
0.196548861,0.285329891,0.548022859,1
0.120323757,0.335345928,0.574750163,1
0.068271358,0.376317322,0.581379022,1
0.059182354,0.390775463,0.573623582,1
0.022966278,0.470828847,0.515874346,0
0.115662295,0.334167608,0.581286863,0
0.596213217,0.117750787,0.268064529,1
0.589780281,0.117434084,0.275960071,1
0.036408242,0.424880241,0.556661605,1
0.54686789,0.134316265,0.30812893,1
0.540658456,0.138034986,0.311384911,0
0.312685264,0.231351448,0.475167763,1
0.080434698,0.356969671,0.591726704,1
0.07472563,0.364323912,0.588932114,0
0.033958387,0.42443341,0.559738411,0
0.033488885,0.428930164,0.554884273,0
0.021997922,0.47580941,0.510869364,1
0.272181655,0.245794466,0.506112306,1
0.051514859,0.393400997,0.578412662,0
0.263357565,0.25431705,0.506508939,1
0.230549694,0.263614681,0.534098598,0
0.07472563,0.364323912,0.588932114,1
0.033063529,0.421957945,0.563616972,1
0.028501839,0.441240676,0.545470688,1
0.023556641,0.465217811,0.522025053,1
0.022167664,0.477633236,0.508464308,1
0.023112412,0.467032099,0.520317614,1
0.688463998,0.078478672,0.201630674,1
0.281146887,0.237432792,0.505318416,1
0.246811036,0.254920781,0.525262549,1
0.192979049,0.280591299,0.557832511,1
0.064506284,0.367594717,0.595652924,0
0.033063529,0.421957945,0.563616972,0
0.027892785,0.438824553,0.549010963,1
0.403427912,0.186627339,0.419166508,1
0.392576672,0.194393473,0.423198177,1
0.371750025,0.203737144,0.437170424,1
0.361787351,0.205027816,0.447465079,1
0.522670641,0.13998441,0.330408214,0
0.356622372,0.208995553,0.449031539,0
0.313109136,0.223954852,0.483234502,1
0.366980397,0.201100035,0.445810139,1
0.30832478,0.228019072,0.484178228,0
0.268049825,0.2419905,0.515441804,1
0.160028468,0.297048847,0.576198128,1
0.030615681,0.425995078,0.561399924,1
0.504791761,0.146254111,0.344586275,1
0.351937371,0.206187683,0.457782321,0
0.303930558,0.224644578,0.493287458,1
0.033512781,0.417456158,0.568494956,0
0.313109136,0.223954852,0.483234502,1
0.612982952,0.103670367,0.263483194,0
0.080111794,0.34594457,0.605239454,1
0.028853868,0.42560095,0.563761026,1
0.633140857,0.095723314,0.24829586,1
0.534805956,0.132778445,0.323986187,1
0.504791761,0.146254111,0.344586275,1
0.430655469,0.173517889,0.401756223,1
0.15334174,0.286724994,0.59631485,1
0.096727847,0.332859367,0.603360824,0
0.042930561,0.386273033,0.59568635,0
0.030612083,0.414619016,0.574946954,1
0.027036747,0.429741788,0.560807691,0
0.023745117,0.451096306,0.53888086,0
0.690539751,0.07721427,0.200575281,1
0.175599418,0.274980328,0.584751363,1
0.025293577,0.438348443,0.552453026,1
0.534805956,0.132778445,0.323986187,1
0.337202495,0.21113699,0.469532385,0
0.332569419,0.208118589,0.478488896,1
0.263883324,0.238145917,0.524869993,1
0.090782755,0.325015408,0.619119789,1
0.089267624,0.329573611,0.615240687,1
0.022994826,0.451458117,0.53932442,1
0.540858045,0.129251574,0.320700917,1
0.504976549,0.141503766,0.349578262,1
0.644354394,0.090925517,0.240246233,1
0.337511102,0.2042637,0.477066698,1
0.185705692,0.27099641,0.577778791,1
0.058689366,0.356556412,0.614754176,0
0.046422932,0.374936613,0.605522881,1
0.021927613,0.462261641,0.527467561,0
0.540858045,0.129251574,0.320700917,1
0.516792098,0.138999852,0.338403004,1
0.46441594,0.156798855,0.38053854,1
0.419882653,0.175270159,0.41251248,0
0.162738235,0.283245259,0.589695096,0
0.02273326,0.449792403,0.541658889,0
0.133697686,0.297547256,0.605572423,0
0.043576073,0.381697388,0.600441184,1
0.022092065,0.454786256,0.536376521,0
0.026222006,0.420844384,0.572373052,1
0.637577946,0.091811321,0.247274941,1
0.46441594,0.156798855,0.38053854,1
0.255420131,0.238347906,0.534629553,0
0.034838268,0.392381925,0.59686344,1
0.033436878,0.394474307,0.595864734,1
0.021840931,0.457359979,0.533548493,0
0.528795515,0.131931486,0.331985445,1
0.470174526,0.153190694,0.377739498,1
0.071234667,0.339976455,0.62159953,1
0.070091559,0.344555977,0.617316406,1
0.516852752,0.134478734,0.343274664,1
0.510912914,0.137968687,0.34645654,1
0.475947071,0.149623145,0.374871609,1
0.295039516,0.217765393,0.511808612,1
0.022854001,0.445720177,0.546446785,1
0.021913116,0.45358551,0.538060396,1
0.65657287,0.084544855,0.232725509,1
0.33279468,0.201268376,0.48610141,1
0.028483614,0.407492014,0.58575981,1
0.026466627,0.416397553,0.577410956,0
0.022854001,0.445720177,0.546446785,1
0.022179033,0.450896694,0.541001875,1
0.630527485,0.092422091,0.254920298,1
0.510908738,0.133469894,0.351385751,1
0.022269389,0.446912315,0.545732551,1
0.4645859,0.151686124,0.386000941,1
0.304321924,0.210051804,0.509752855,1
0.030572644,0.403220047,0.588550443,0
0.665348914,0.081503899,0.225669943,0
0.564947192,0.115642332,0.3071038,1
0.481731947,0.14609684,0.371936402,1
0.290541226,0.214258274,0.521225384,0
0.210861489,0.250323391,0.573007284,1
0.146308789,0.276234387,0.617076608,0
0.132814677,0.287361352,0.618942629,1
0.051816974,0.354319651,0.624435298,1
0.534666564,0.124289051,0.33339418,1
0.516789238,0.130092734,0.348143371,1
0.299663215,0.213886051,0.510832945,1
0.022363078,0.442841856,0.550557137,0
0.673023272,0.078943922,0.219401202,1
0.505031186,0.136892054,0.354569469,1
0.409449693,0.171106024,0.429526098,1
